contig	length	GC	phylum	class	order	family	genus	species	gff_info	cov_mean_sample_Sample118	cov_mean_sample_Sample120	cov_mean_sample_Sample127	cov_mean_sample_Sample134	cov_mean_sample_Sample177	cov_mean_sample_Sample215	cov_mean_sample_Sample230	cov_mean_sample_Sample234	cov_mean_sample_Sample244	cov_mean_sample_Sample261	cov_mean_sample_Sample263	cov_mean_sample_Sample290	cov_mean_sample_Sample302	cov_mean_sample_Sample321	cov_mean_sample_Sample330	cov_mean_sample_Sample343	percentage_covered_Sample118	percentage_covered_Sample120	percentage_covered_Sample127	percentage_covered_Sample134	percentage_covered_Sample177	percentage_covered_Sample215	percentage_covered_Sample230	percentage_covered_Sample234	percentage_covered_Sample244	percentage_covered_Sample261	percentage_covered_Sample263	percentage_covered_Sample290	percentage_covered_Sample302	percentage_covered_Sample321	percentage_covered_Sample330	percentage_covered_Sample343
contig-2449000000	205	61.4634146341	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0.487805	0.487805	0	0	0	0.487805	0	0	0.975609	0	0.487805	0	0	0	0.907316	0.000000	48.780500	48.780500	0.000000	0.000000	0.000000	48.780500	0.000000	0.000000	54.634100	0.000000	48.780500	0.000000	0.000000	0.000000	57.073200
contig-4459000000	105	43.8095238095	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0.857143	0	0	0	0.780952	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	85.714300	0.000000	0.000000	0.000000	78.095200	0.000000	0.000000	0.000000	0.000000
contig-1162000000	411	50.3649635036	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.970803	0.729927	0.729928	0	0	0	0.243309	0	0.243309	2.408759	0.243309	0	1.946471	0	0.486618	2.158152	73.479300	59.124100	49.635000	0.000000	0.000000	0.000000	24.330900	0.000000	24.330900	88.321200	24.330900	0.000000	90.024330	0.000000	48.661800	98.296840
contig-421000000	836	63.3971291866	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.598087	0.717704	1.196172	0	0	0	0	0	0.358852	2.033494	0.956938	0.478468	0.358851	0	0.239234	1.196171	39.832500	49.880400	82.535900	0.000000	0.000000	0.000000	0.000000	0.000000	35.885200	76.674600	67.942600	34.449800	25.358800	0.000000	23.923400	64.712900
contig-154000000	7288	55.7628979144	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.780737	4.128156	2.929747	0	0	0	3.725437	0	4.699503	0.905598	0.425357	1.041164	3.565037	4.820257	2.755900	1.866082	81.682200	97.873220	93.084520	0.000000	0.000000	0.000000	98.394620	0.000000	98.600440	64.997300	32.766200	67.398500	98.161360	98.284850	93.866630	84.179500
contig-298000000	1065	64.6009389671	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.119249	1.220658	0.743662	0	0	0	0.281690	0	0.563380	1.502349	0.469483	0.281690	0.375587	0	0.469484	3.004695	64.788700	71.737100	64.600900	0.000000	0.000000	0.000000	28.169000	0.000000	42.723000	78.779300	34.178400	28.169000	28.356800	0.000000	39.342700	91.549300
contig-563000000	686	64.2857142857	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.291545	0.874636	0.583090	0	0	0	0.583090	0	0.145773	1.453354	0.437318	0.874635	0.583090	0	1.000001	2.623906	29.154500	69.387800	52.478100	0.000000	0.000000	0.000000	49.271100	0.000000	14.577300	83.965000	43.731800	55.102000	55.247800	0.000000	83.673500	86.734700
contig-2157000000	252	59.126984127	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.396825	0	0	0	0	0	0.793650	0	0	0	0	0	1.178572	0	0	1.587304	39.682500	0.000000	0.000000	0.000000	0.000000	0.000000	58.333300	0.000000	0.000000	0.000000	0.000000	0.000000	84.127000	0.000000	0.000000	65.873000
contig-4693000000	100	47.0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.000000	0	0	0	0	0	0	0	0	0	0	0	1.000000	0	0	0	100.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100.000000	0.000000	0.000000	0.000000
contig-189000000	1383	61.460592914	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.723065	1.012292	0.718727	0	0	0	0.361533	0	0	1.875634	0.433839	0.578453	0.932754	0	0.433840	2.892263	52.711500	61.532900	51.988400	0.000000	0.000000	0.000000	36.153300	0.000000	0.000000	85.466400	43.383900	44.974700	65.365100	0.000000	31.670300	91.757050
contig-588000000	672	36.6071428571	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.038690	0.446429	0.892857	0	0	0	0.297619	0	0.297619	2.072915	0.297619	0.297619	1.190477	0	0.446429	2.811012	73.958300	26.934500	56.547600	0.000000	0.000000	0.000000	29.761900	0.000000	29.761900	88.690500	29.761900	29.761900	71.428600	0.000000	42.559500	99.107143
contig-562000000	693	58.2972582973	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.707070	0.288600	0.577200	0	0	0	0	0	0.861471	1.731600	0	0.577200	1.443000	0	0.288600	3.174602	57.575800	15.873000	47.330400	0.000000	0.000000	0.000000	0.000000	0.000000	64.646500	87.590200	0.000000	53.102500	75.469000	0.000000	28.860000	95.959600
contig-2843000000	173	43.3526011561	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0.578035	0	0	0	0.578035	0.578035	0	0	0	2.190752	0	0	1.676299	0	0.000000	0.000000	57.803500	0.000000	0.000000	0.000000	57.803500	57.803500	0.000000	0.000000	0.000000	81.502900	0.000000	0.000000	95.953760	0.000000
contig-803000000	541	54.1589648799	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.554529	0.369686	1.109055	0	0	0	0.369686	0	0.739372	1.454713	0	0.554529	0.924215	0	1.109055	2.378927	26.987100	36.968600	59.889100	0.000000	0.000000	0.000000	36.968600	0.000000	37.153400	90.018480	0.000000	55.452900	61.183000	0.000000	55.268000	93.345660
contig-2252000000	400	54.0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.500000	0.250000	1.000000	0.500000	0	0	0.500000	0	0.500000	0.500000	0.500000	0.250000	0.500000	0	0.250000	3.250000	29.500000	25.000000	55.750000	50.000000	0.000000	0.000000	48.750000	0.000000	50.000000	50.000000	41.250000	25.000000	47.500000	0.000000	25.000000	90.000000
contig-221000000	3554	53.7985368599	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.828924	3.799379	3.826676	0	0	0	3.879009	0	3.593416	1.063873	0.112549	0.928531	2.868036	4.107765	1.994373	1.097636	81.626300	93.303320	90.180080	0.000000	0.000000	0.000000	94.175580	0.000000	91.446260	66.347800	9.932500	58.863300	88.182300	94.991560	83.708500	65.363000
contig-3819000000	125	37.6	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0.728000	0	0	0	0	0	0	0.800000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	72.800000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	80.000000	0.000000
contig-2675000000	186	38.1720430108	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0.537634	0	0	0	1.016130	0	0	1.059140	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	53.763400	0.000000	0.000000	0.000000	66.129000	0.000000	0.000000	68.817200	0.000000
contig-976000000	464	64.0086206897	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0.646552	0.215517	0	0	0	0.855604	0	0.646552	0.431034	0	0	0.646552	0	0	1.689655	0.000000	61.422400	21.551700	0.000000	0.000000	0.000000	70.689700	0.000000	64.655200	43.103500	0.000000	0.000000	50.862100	0.000000	0.000000	81.465500
contig-2931000000	168	58.3333333333	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.595238	0.595238	0.595238	0	0	0	0.595238	0	0	1.190476	0	1.166666	0	0	0	0.595238	59.523800	59.523800	59.523800	0.000000	0.000000	0.000000	59.523800	0.000000	0.000000	72.023800	0.000000	63.095200	0.000000	0.000000	0.000000	59.523800
contig-2468000000	218	58.7155963303	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.458716	0	0.917430	0	0	0	0	0	0.458716	1.325688	0	0	0.458716	0	0.458716	3.211010	45.871600	0.000000	78.899100	0.000000	0.000000	0.000000	0.000000	0.000000	45.871600	85.779800	0.000000	0.000000	45.871600	0.000000	45.871600	95.412840
contig-1099000000	426	37.0892018779	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.669014	0	0.694834	0	0	0	0	1.173709	1.643193	0.234742	0	1.877935	0	0	2.112674	0	66.901400	0.000000	31.924900	0.000000	0.000000	0.000000	0.000000	75.821600	81.455400	23.474200	0.000000	85.680800	0.000000	0.000000	89.906100	0.000000
contig-3235000000	150	50.0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.666667	0	0	0	0	0	0	0	0	0.666667	0	1.986667	0	0	0.666667	0	66.666700	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	66.666700	0.000000	82.000000	0.000000	0.000000	66.666700	0.000000
contig-32000000	19608	46.8023255814	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.917075	4.224913	3.339708	0.203998	0	0.061353	3.737401	0	4.444619	1.135607	0.310944	1.411719	4.209562	4.501175	3.018105	2.131122	85.067300	98.704610	95.318240	8.991200	0.000000	5.763000	98.260910	0.000000	98.638310	63.800500	26.030200	73.674000	97.327620	98.842310	95.002040	87.183800
contig-3199000000	161	60.248447205	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.155280	0.621118	0	0	0	0	0.621118	0	0.621118	0	0	0.621118	1.198759	0	0.621118	1.242236	63.975200	62.111800	0.000000	0.000000	0.000000	0.000000	62.111800	0.000000	62.111800	0.000000	0.000000	62.111800	83.229800	0.000000	62.111800	88.819900
contig-4250000000	131	58.7786259542	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0.763359	0	0	0	0	0	0	0	0.763359	0	0	0.763359	0	0.763359	0	0.000000	76.335900	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	76.335900	0.000000	0.000000	76.335900	0.000000	76.335900	0.000000
contig-549000000	696	62.3563218391	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.287356	0.841954	0.431035	0	0	0	0.143678	0	0.574712	1.005748	0.431034	0.287356	0.431034	0	0.574712	2.155173	28.735600	69.683900	39.080500	0.000000	0.000000	0.000000	14.367800	0.000000	46.551700	55.316100	43.103500	28.735600	43.103500	0.000000	44.396500	90.948280
contig-4793000000	100	48.0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0.980000	0	0	0	0	0	0	0	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	98.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100.000000
contig-2788000000	177	40.1129943503	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0.514124	0	0	0	2.259887	0	0	1.694916	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	51.412400	0.000000	0.000000	0.000000	77.401100	0.000000	0.000000	93.220340	0.000000
contig-4601000000	128	39.0625	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0.781250	1.468750	0	0	0	0.781250	0	0	0.781250	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	78.125000	78.125000	0.000000	0.000000	0.000000	78.125000	0.000000	0.000000	78.125000	0.000000
contig-4899000000	100	65.0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0.880000	0	0	0	1.000000	0	0	0	0	1.000000	0	0	0	1.000000	0.000000	0.000000	88.000000	0.000000	0.000000	0.000000	100.000000	0.000000	0.000000	0.000000	0.000000	100.000000	0.000000	0.000000	0.000000	100.000000
contig-1792000000	337	44.2136498516	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.890208	0	0	0	0	0	0	0.593472	1.186945	0.296736	0	1.186944	0	0.593472	2.376856	0	69.436200	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	59.347200	86.350100	29.673600	0.000000	67.062300	0.000000	59.347200	78.931800	0.000000
contig-3326000000	279	63.7992831541	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.075269	1.017921	0	0	0	0	0.716846	0	0.358423	0	0.358423	0.716845	1.412187	0	0	0.358423	72.043000	53.763400	0.000000	0.000000	0.000000	0.000000	71.684600	0.000000	35.842300	0.000000	35.842300	49.103900	50.896100	0.000000	0.000000	35.842300
contig-2810000000	176	63.0681818182	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.522727	0	0	0	0	0	0	0	0	0.568182	0	0	1.102273	0	0.568182	0.568182	52.272700	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	56.818200	0.000000	0.000000	96.590910	0.000000	56.818200	56.818200
contig-2536000000	221	47.0588235294	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0.452489	0.904977	0	0	0	0.452489	0	0	0	0	0.452489	0	0	0	1.755655	0.000000	45.248900	59.728500	0.000000	0.000000	0.000000	45.248900	0.000000	0.000000	0.000000	0.000000	45.248900	0.000000	0.000000	0.000000	58.371000
contig-1623000000	310	54.8387096774	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0.322581	0.322581	0	0	0	0.322581	0	0.967742	1.290323	0.322581	0	0.967742	0	0.322581	0.967743	0.000000	32.258100	32.258100	0.000000	0.000000	0.000000	32.258100	0.000000	73.225800	87.096800	32.258100	0.000000	63.871000	0.000000	32.258100	49.032300
contig-4150000000	122	49.1803278689	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.819672	0	0	0	0	0	0	0	0	0	0	0.819672	0	0	0	0	81.967200	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	81.967200	0.000000	0.000000	0.000000	0.000000
contig-2715000000	206	46.1165048544	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.485437	0	0.485437	0	0	0	0	0	0	0.427184	0	0	0.485437	0	0.485437	1.456310	48.543700	0.000000	48.543700	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	42.718400	0.000000	0.000000	48.543700	0.000000	48.543700	94.660190
contig-2354000000	215	58.6046511628	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.930233	0.465116	0.423256	0	0	0	0.465116	0	0	1.860468	0	0	0.883721	0	0	1.395348	84.651200	46.511600	42.325600	0.000000	0.000000	0.000000	46.511600	0.000000	0.000000	82.790700	0.000000	0.000000	88.372100	0.000000	0.000000	58.604700
contig-4200000000	112	39.2857142857	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0.875000	0	0	0	1.696429	0	0	1.785714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	87.500000	0.000000	0.000000	0.000000	100.000000	0.000000	0.000000	97.321430
contig-4378000000	107	61.6822429907	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.822430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.243000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
contig-1403000000	349	28.9398280802	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.123209	0.286533	0.859598	0	0	0	0	0	0	1.146131	0	0.286533	0.286533	0	0	2.578795	74.212000	28.653300	61.318100	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	60.171900	0.000000	28.653300	28.653300	0.000000	0.000000	98.853870
contig-3026000000	193	52.8497409326	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0.994819	0	0	0	0	0	0	0	1.554402	0	0.518135	0.518135	0	0	1.036269	0.000000	71.502600	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	67.357500	0.000000	51.813500	51.813500	0.000000	0.000000	61.658000
contig-573000000	677	62.4815361891	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.886263	0.147710	0.886263	0	0	0	0.295421	0	0.443132	1.477104	0.295421	0.147710	0.443131	0	0.295421	2.048746	56.573100	14.771100	49.778400	0.000000	0.000000	0.000000	29.542100	0.000000	30.871500	76.218600	29.542100	14.771100	44.313100	0.000000	19.645500	96.898080
contig-4828000000	100	58.0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100.000000	0.000000
contig-4610000000	106	56.6037735849	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
contig-266000000	1113	55.6154537287	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.898470	0.718777	0.619947	0	0	0	0.179695	0	0.269542	2.057502	0.718778	0.449236	0.539083	0	0.539084	2.416891	45.822100	58.310900	29.469900	0.000000	0.000000	0.000000	17.969500	0.000000	26.954200	97.214730	58.400700	31.177000	45.911900	0.000000	48.427700	91.374660
contig-4889000000	100	46.0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	1.000000	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
contig-1629000000	314	62.101910828	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0.318471	0.318471	0	0	0	0.318471	0	0.627389	1.910828	0.318471	0.318471	0.318471	0	1.235669	1.592357	0.000000	31.847100	31.847100	0.000000	0.000000	0.000000	31.847100	0.000000	62.738900	84.076400	31.847100	31.847100	31.847100	0.000000	66.879000	72.611500
contig-3600000000	134	33.5820895522	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	1.492538	0	0	0	1.492537	0	0	0.746269	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	93.283580	0.000000	0.000000	0.000000	99.253731	0.000000	0.000000	74.626900	0.000000
contig-267000000	1110	31.981981982	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.900902	0.180180	0.990990	0	0	0	0.270270	0	0.090090	1.801803	0	0.180180	1.621622	0	0.360360	3.063064	66.036000	18.018000	64.234200	0.000000	0.000000	0.000000	27.027000	0.000000	9.009000	81.081100	0.000000	18.018000	83.603600	0.000000	23.603600	97.657660
contig-4048000000	117	40.1709401709	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.777778	0	0	0	0	0	0	0	0	0	0	3.230770	0	0.854701	0	0	77.777800	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100.000000	0.000000	85.470100	0.000000	0.000000
contig-3731000000	152	62.5	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.657895	0.657895	0	0	0	0	0	0	0	1.315789	0	0	1.315789	0	0	1.315790	65.789500	65.789500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	73.684200	0.000000	0.000000	73.026300	0.000000	0.000000	78.947400
contig-473000000	22937	48.8163229716	N/A	N/A	N/A	N/A	N/A	N/A	N/A	2.034877	4.264113	3.176655	0	0	0	3.976978	0	4.433188	1.333479	0.300824	1.351486	4.201114	4.895277	3.115231	2.160569	85.285800	97.759080	94.541570	0.000000	0.000000	0.000000	95.548680	0.000000	99.093168	73.994000	26.821300	72.716600	99.263199	98.530760	93.826570	84.235100
contig-3219000000	151	41.7218543046	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	1.324503	0	0	0	1.324504	0	0	0	0.662252	0	0	0.662252	1.324504	0.000000	0.000000	0.000000	73.509900	0.000000	0.000000	0.000000	96.688740	0.000000	0.000000	0.000000	66.225200	0.000000	0.000000	66.225200	71.523200
contig-769000000	557	61.9389587074	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.538599	0.359066	0.872531	0	0	0	0.359066	0	0.536804	1.770197	0.359066	0.179533	1.256733	0	0	2.154398	51.885100	35.906600	64.991000	0.000000	0.000000	0.000000	35.906600	0.000000	53.680400	79.533200	35.906600	17.953300	84.201100	0.000000	0.000000	77.019700
contig-4034000000	117	30.7692307692	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.803419	0	0	0	0	0	0	0	0	0	0	2.504274	0	0	0	0	80.341900	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	94.017090	0.000000	0.000000	0.000000	0.000000
contig-2383000000	286	60.4895104895	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0.318182	0	0	0	0	0	0	0.349650	1.741260	0.342657	0	0.699301	0	0.349650	1.048950	0.000000	31.818200	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	34.965000	98.251750	34.265700	0.000000	60.489500	0.000000	34.965000	58.042000
contig-2993000000	164	53.0487804878	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0.609756	0	0	0	0	1.774390	0	0	2.439024	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	60.975600	0.000000	0.000000	0.000000	0.000000	90.243900	0.000000	0.000000	85.975600	0.000000
contig-94000000	10678	61.5564712493	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.479678	3.268120	2.536524	0	0	0	2.929106	0	3.443812	0.908317	0.327027	0.972841	3.614906	3.669604	2.488574	1.787883	70.097400	93.107320	86.645400	0.000000	0.000000	0.000000	90.119870	0.000000	94.727480	58.278700	29.865100	62.052800	95.729540	96.431920	90.063680	82.880700
contig-1706000000	432	57.1759259259	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.925926	1.599539	1.157408	0	0	0	0.462964	0	0.694445	2.546297	0.231481	0.694445	0.694445	0	0	2.083333	77.314800	78.472200	82.870400	0.000000	0.000000	0.000000	25.694400	0.000000	68.055600	100.000000	23.148100	51.851900	32.175900	0.000000	0.000000	95.601850
contig-4621000000	101	51.4851485149	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	1.861386	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	100.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
contig-1546000000	322	38.5093167702	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.310559	0	0.310559	0	0	0	0	0.621117	1.242236	0	0	2.484472	0	0	1.863353	0	31.055900	0.000000	31.055900	0.000000	0.000000	0.000000	0.000000	36.646000	70.186300	0.000000	0.000000	68.323000	0.000000	0.000000	82.919300	0.000000
contig-4142000000	113	52.2123893805	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	1.654868	0	0	0	0	0	0	0	0	0.884956	0	0	0	0	0	0.000000	99.115044	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	88.495600	0.000000	0.000000	0.000000	0.000000	0.000000
contig-64000000	3501	40.4170237075	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.027135	0.599829	0.656955	0	0	0	0.342759	0	0.428449	1.770923	0.571265	0.399885	0.910881	0	0.428163	2.054842	60.525600	42.816300	57.869200	0.000000	0.000000	0.000000	29.563000	0.000000	36.475300	86.689500	45.272800	37.046600	55.184200	0.000000	31.619500	84.804300
contig-954000000	480	50.2083333333	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.408333	0.416667	0.416666	0	0	0	0.208333	0	0.208333	1.875000	0.208333	0.416667	1.666668	0	0	2.708334	40.833300	41.666700	37.500000	0.000000	0.000000	0.000000	20.833300	0.000000	20.833300	88.125000	20.833300	41.666700	76.458300	0.000000	0.000000	95.000000
contig-3363000000	159	40.8805031447	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0.628931	0	0	0	1.257861	0	0	0	0	1.257861	0	0.628931	1.257862	0.591195	0.000000	0.000000	62.893100	0.000000	0.000000	0.000000	69.811300	0.000000	0.000000	0.000000	0.000000	66.037700	0.000000	62.893100	84.905700	59.119500
contig-1392000000	354	50.2824858757	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.564972	0.282486	1.412427	0	0	0	0.282486	0	0.282486	2.822031	0.847457	0.847459	0.282486	0	0.282486	1.977401	56.497200	28.248600	53.389800	0.000000	0.000000	0.000000	28.248600	0.000000	28.248600	84.180800	47.457600	50.847500	28.248600	0.000000	28.248600	79.378500
contig-57000000	4946	47.2705216336	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.435301	4.363327	3.150627	0	0	0	4.034373	0	3.171859	0.583300	0.424586	1.273755	4.241004	4.243227	3.355642	1.409422	79.619900	96.158510	93.287510	0.000000	0.000000	0.000000	97.472710	0.000000	97.128990	44.642100	36.413300	68.580700	98.362310	96.845940	96.380910	70.885600
contig-3994000000	120	38.3333333333	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0.816667	0.725000	0.825000	0.833333	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	81.666700	72.500000	82.500000	83.333300	0.000000
contig-3216000000	151	61.5894039735	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0.662252	0	0	0	0	0	0	1.986753	0	0	0	0	0	1.324503	0.000000	0.000000	66.225200	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	83.443700	0.000000	0.000000	0.000000	0.000000	0.000000	100.000000
contig-3997000000	119	60.5042016807	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0.840336	0	0	0	0	0	0	0	0	0	0.840336	0	0	0.789916	0.000000	0.000000	84.033600	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	84.033600	0.000000	0.000000	78.991600
contig-98000000	2142	60.3641456583	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.746964	0.420169	1.073762	0	0	0	0.280112	0	0.700280	1.633987	0.373483	0.326797	0.974323	0	0.840336	2.231091	54.341700	25.350100	70.214800	0.000000	0.000000	0.000000	23.809500	0.000000	46.451900	79.318400	26.377200	27.591000	53.268000	0.000000	55.975700	91.316530
contig-249000000	2953	42.0927869963	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.422283	0.067728	0.778870	0.033864	6.939719	6.363357	0.237047	1.828311	0	2.505928	5.045714	1.759564	0	0.440230	0.169319	0	80.426700	6.772800	53.098500	3.386400	97.900440	98.239080	23.704700	84.998300	0.000000	84.930600	95.360650	78.293300	0.000000	29.698600	16.931900	0.000000
contig-3871000000	151	60.9271523179	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.324504	0	0	0	0	0	0	0	0.662252	0.662252	0	0.662252	0.662252	0	0.662252	0.662252	85.430500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	66.225200	66.225200	0.000000	66.225200	66.225200	0.000000	66.225200	66.225200
contig-4864000000	100	43.0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	1.000000	0	0	0	0	1.000000	0	0	0	0.890000	0	0	0	0	0.000000	0.000000	100.000000	0.000000	0.000000	0.000000	0.000000	100.000000	0.000000	0.000000	0.000000	89.000000	0.000000	0.000000	0.000000	0.000000
